Date,VSMO,UNAC,CNRU,VKCO,MGNT,KZOSP,WUSH,UGLD,LNZL,SELG,PRFN,CARM,RUAL,NKHP,ALRS,DIAS,TATN,RTKM,PRMD,TGKN,TRNFP,DOMRF,RAGR,GCHE,UWGN,SNGSP,FIXR,NKNC,VRSB,MBNK,MOEX,KAZTP,SNGS,TGKBP,PIKK,ROSN,EUTR,MRKU,ENPG,T,MRKV,CNTL,VSEH,SVAV,KMAZ,KZOS,ELFV,HEAD,ETLN,SMLT,SBER,GECO,GAZP,BSPB,LSNG,RENI,POSI,KROT,SIBN,KLSB,CHMK,MRKZ,APTK,HYDR,LNZLP,SFIN,RASP,BAZA,GMKN,UPRO,MSNG,AFKS,PLZL,LEAS,CNTLP,OZON,LIFE,DATA,IRKT,TTLK,SVCB,GEMC,PHOR,HNFG,HHRU,TATNP,MAGN,VTBR,BANEP,MRKP,FLOT,ABIO,DVEC,ZAYM,MTSS,OZPH,FEES,PMSB,GLRX,RBCM,MSRS,IRAO,NSVZ,BLNG,X5,NVTK,UNKL,AQUA,ROLO,OGKB,CBOM,ABRD,TRMK,SOFL,KRKNP,CHMF,NKNCP,LSRG,RTKMP,MGTSP,KLVZ,YDEX,BANE,AFLT,MVID,PMSBP,MSTT,MTLR,IVAT,AKRN,MDMG,SBERP,LENT,ASTR,RKKE,MRKC,KAZT,YAKG,TGKB,RNFT,GTRK,NLMK,BELU,FESH,SGZH,LSNGP,MRKS,LKOH,DELI,MGKL,NMTP,TGKA,MTLRP,MRKY
2024-05-17,38980.0,1.12,995.8,634.0,8230.0,27.4,313.91,1.0,16160.0,76.0,6.19,2.3,44.2,1079.0,80.92,6195.5,746.5,107.87,,0.02,1679.0,,210.88,5044.0,51.7,72.12,1.9,103.35,653.5,2520.5,237.95,659.0,33.27,0.02,873.0,591.95,225.6,0.69,479.7,3060.0,0.07,17.74,,1060.0,183.2,114.7,0.62,5180.0,99.76,3529.0,323.16,46.98,155.17,351.77,22.87,111.12,3076.2,2775.0,762.8,31.55,8400.0,0.1,13.3,0.73,2916.0,1518.0,400.85,,156.3,2.12,3.47,29.14,1435.6,1045.1,11.58,4628.0,5.0,,69.76,1.08,19.24,815.0,6618.0,748.0,5180.0,743.0,58.9,115.38,2350.0,0.36,135.81,108.52,3.37,221.7,311.3,,0.12,308.6,,21.04,1.39,4.38,553.5,27.67,,1221.0,7600.0,900.0,1.2,0.57,7.45,303.0,217.76,182.14,11820.0,1970.2,79.52,939.2,92.1,1426.0,7.49,4271.0,3325.0,58.0,188.4,320.0,214.5,248.68,,16336.0,1073.3,323.37,1204.5,632.15,27480.0,0.6,630.2,93.9,0.01,234.6,427.1,252.0,5842.0,83.15,3.7,214.6,0.8,7854.5,333.55,2.72,12.93,0.01,262.8,0.09
2024-05-20,38320.0,1.09,994.2,625.0,8145.5,27.53,307.5,1.07,16340.0,79.0,6.08,2.25,42.99,1084.0,81.45,6080.0,733.4,104.41,,0.02,1666.0,,205.92,5010.0,51.4,71.75,1.86,104.6,649.5,2513.0,236.51,664.0,33.15,0.02,845.4,591.9,230.5,0.68,466.8,3022.6,0.07,17.0,,1036.0,180.5,117.3,0.6,5100.0,99.24,3518.0,321.08,46.36,145.03,359.99,22.16,112.96,3047.8,2795.0,752.05,30.45,8210.0,0.1,13.23,0.72,2926.0,1498.0,400.05,,151.88,2.05,3.35,28.6,1449.8,1040.7,11.52,4642.0,4.91,,66.0,1.07,18.82,800.3,6612.0,748.0,5100.0,732.2,58.44,112.88,2330.0,0.36,133.89,105.34,3.25,217.0,309.7,,0.12,315.8,,20.84,1.4,4.37,538.5,27.07,,1195.4,7600.0,890.0,1.19,0.54,7.15,298.0,215.04,183.98,11640.0,1951.4,79.76,900.4,88.75,1396.0,7.41,4196.0,3156.0,58.17,185.4,319.0,209.8,241.84,,16400.0,1055.0,321.14,1179.5,621.2,27460.0,0.6,620.2,92.65,0.01,226.8,420.5,250.7,5782.0,79.88,3.63,209.1,0.77,7834.5,326.75,2.71,12.43,0.01,251.6,0.09
2024-05-21,37740.0,1.04,994.4,611.4,8199.5,27.16,307.99,1.06,16150.0,77.09,5.81,2.28,44.16,1080.0,81.3,6131.0,734.2,103.42,,0.02,1665.0,,203.7,4996.0,50.66,71.8,1.83,102.85,623.0,2511.0,238.06,653.5,32.97,0.02,829.8,594.6,227.0,0.67,463.6,2999.6,0.07,16.54,,1048.0,179.7,114.4,0.6,5180.0,97.26,3602.6,320.64,45.3,139.54,374.8,20.98,112.0,3077.0,2778.0,751.8,29.0,7970.0,0.09,13.29,0.72,2870.0,1490.0,405.5,,148.92,2.06,3.34,29.83,1446.8,1030.1,11.26,4620.5,4.91,,63.06,1.06,18.98,803.0,6503.0,737.0,5180.0,728.7,59.49,112.45,2321.0,0.36,132.4,103.48,3.13,215.65,308.0,,0.12,309.9,,20.02,1.4,4.36,524.5,26.6,,1176.0,7370.0,893.5,1.16,0.53,7.2,294.2,214.54,183.44,11580.0,1968.4,78.68,885.6,87.35,1292.0,7.2,4106.5,3194.0,58.94,187.6,310.0,210.0,243.69,,16450.0,1089.8,320.84,1143.0,620.7,26510.0,0.6,611.2,91.75,0.01,229.2,431.4,252.8,5808.0,78.62,3.67,210.25,0.76,7848.0,329.7,2.75,12.44,0.01,247.55,0.08
2024-05-22,37660.0,1.02,987.6,603.4,8090.0,27.24,312.55,1.04,16120.0,74.34,5.95,2.25,43.92,1094.5,80.73,6116.0,745.8,106.8,,0.02,1703.6,,210.34,4990.0,50.66,72.0,1.84,102.05,628.0,2508.5,237.53,648.0,32.88,0.02,844.4,596.85,225.75,0.68,458.0,2954.6,0.07,17.0,,1044.5,180.1,114.5,0.61,5184.0,97.54,3612.6,322.93,45.66,139.25,366.21,21.53,110.76,3103.6,2770.0,748.65,30.08,8080.0,0.1,13.3,0.72,2830.0,1482.0,407.95,,150.0,2.07,3.41,29.53,1391.6,1033.0,11.46,4673.0,4.89,,65.5,1.07,18.85,801.1,6357.0,724.6,5184.0,739.2,59.3,112.5,2302.5,0.36,131.35,103.66,3.27,211.55,307.55,,0.12,317.3,,20.07,1.41,4.35,537.5,27.4,,1184.4,7320.0,889.5,1.16,0.54,7.22,296.4,222.92,180.04,11380.0,2006.0,78.0,859.2,89.25,1270.0,7.23,4234.0,3071.0,58.01,185.8,326.4,209.75,238.11,,16440.0,1072.0,322.78,1165.0,625.0,26820.0,0.6,623.0,91.25,0.01,221.9,425.1,254.16,5718.0,81.17,3.58,219.0,0.78,7820.0,331.0,2.73,12.36,0.01,250.55,0.1
2024-05-23,37520.0,1.03,986.2,613.6,8082.0,27.07,309.0,1.02,15910.0,73.87,6.01,2.22,45.07,1084.0,81.21,6119.0,743.4,106.4,,0.02,1692.0,,208.08,4878.0,50.3,71.61,1.83,100.3,637.5,2502.0,237.0,643.5,32.79,0.02,863.0,593.15,225.5,0.69,463.25,2967.0,0.07,17.22,,1022.0,178.8,116.0,0.61,5151.0,96.04,3566.0,323.54,45.27,134.69,370.52,21.24,109.0,3135.0,2758.0,742.85,29.76,7930.0,0.09,12.85,0.72,2730.0,1423.8,405.7,,154.06,2.08,3.42,28.76,1393.8,1027.6,11.14,4641.0,4.84,,63.9,1.06,18.74,801.1,6182.0,740.4,5151.0,737.0,59.9,112.6,2286.0,0.36,132.24,103.1,3.21,208.95,306.45,,0.12,320.3,,19.4,1.4,4.37,526.5,27.59,,1164.8,7240.0,889.5,1.16,0.53,7.23,291.8,220.9,176.5,11360.0,1997.6,77.36,845.0,86.7,1272.0,7.22,4206.5,3062.0,57.71,180.4,322.4,206.45,234.52,,16440.0,,323.71,1137.0,620.35,26200.0,0.6,622.0,90.6,0.01,221.3,418.5,256.3,5711.0,79.84,3.47,224.0,0.76,7841.5,322.05,2.73,12.17,0.01,243.9,0.09
2024-05-24,36940.0,0.97,933.0,581.2,8057.0,26.16,304.41,1.0,15850.0,71.29,5.8,2.13,44.21,1002.0,80.05,6000.5,732.1,105.37,,0.02,1663.0,,202.38,4788.0,46.96,70.7,1.75,99.0,617.0,2501.0,237.0,632.0,31.74,0.02,869.1,585.1,222.45,0.68,446.95,2909.6,0.07,16.44,,1017.5,169.6,112.7,0.59,5077.0,94.08,3493.6,321.0,43.61,133.34,368.6,21.22,106.2,3053.6,2677.0,729.2,29.07,7770.0,0.09,12.58,0.7,2700.0,1349.6,405.4,,153.04,2.03,3.33,27.66,1377.0,1017.0,11.08,4532.0,4.64,,60.4,1.02,18.22,799.8,6266.0,733.2,5077.0,723.3,58.93,110.05,2256.5,0.36,132.8,100.18,3.12,204.05,304.1,,0.11,260.0,,18.35,1.35,4.31,512.5,26.75,,1120.4,6990.0,874.0,1.12,0.51,7.18,286.0,218.7,170.84,11080.0,1990.8,77.54,802.4,85.55,1250.0,7.15,4189.0,3051.5,58.13,174.7,263.0,196.45,227.0,,16290.0,,321.58,1126.0,612.0,25310.0,0.58,606.8,88.4,0.01,209.6,412.0,255.44,5627.0,77.41,3.29,220.4,0.73,7720.0,319.75,2.63,12.16,0.01,237.6,0.09
2024-05-27,34540.0,0.93,862.8,563.8,7872.0,24.13,288.01,0.99,15500.0,70.89,5.3,2.04,43.47,933.5,79.29,5860.0,713.0,100.84,,0.02,1645.0,,195.46,4632.0,43.06,69.72,1.73,97.0,566.0,2505.0,236.93,603.0,30.17,0.02,845.0,578.25,221.95,0.67,451.75,2822.0,0.07,15.64,,964.5,172.8,108.2,0.58,4978.0,89.84,3349.0,317.09,40.25,128.42,357.34,19.85,104.02,2951.2,2449.0,710.55,27.76,7670.0,0.09,12.37,0.68,2616.0,1362.6,388.35,,149.8,1.96,3.21,26.09,1337.2,976.6,11.04,4355.0,4.51,,59.5,0.93,17.93,775.6,6231.0,700.0,4978.0,706.1,57.05,105.1,2186.0,0.34,131.28,94.28,2.9,199.95,301.5,,0.11,246.0,,16.79,1.33,4.29,480.0,25.47,,1130.8,6800.0,854.5,1.04,0.5,7.0,273.2,211.94,171.6,10740.0,1942.6,75.28,780.0,82.95,1208.0,7.01,4084.0,2925.0,55.08,172.1,253.2,185.0,216.06,,16148.0,,317.78,1094.0,601.5,23800.0,0.57,600.0,86.2,0.01,198.0,396.2,219.22,5677.0,72.37,3.12,216.65,0.69,7541.5,309.9,2.64,11.1,0.01,222.8,0.08
2024-05-28,35380.0,0.89,857.0,570.0,7818.5,24.68,288.26,1.01,15900.0,70.03,5.4,2.11,43.89,926.5,80.17,5970.5,710.8,100.4,,0.02,1649.6,,198.56,4700.0,43.76,69.83,1.73,99.45,573.0,2500.0,239.69,604.0,30.16,0.02,866.5,573.0,218.3,0.67,447.65,2867.0,0.07,15.92,,987.0,170.5,107.7,0.59,5175.0,92.1,3307.6,318.22,40.97,128.47,364.88,19.8,104.16,2989.2,2625.0,718.2,27.78,7775.0,0.09,12.72,0.68,2720.0,1400.0,397.0,,149.62,1.98,3.19,26.36,1308.6,989.0,11.06,4440.5,4.53,,58.7,0.94,17.98,796.0,6008.0,714.0,5175.0,705.9,56.59,104.28,2176.0,0.34,131.15,93.48,2.92,201.2,300.85,,0.11,248.1,,20.46,1.33,4.26,486.0,25.82,,1113.2,7010.0,858.0,1.03,0.51,7.04,276.6,208.34,172.82,10740.0,1887.6,76.38,787.6,83.0,1252.0,6.79,4038.5,3070.0,55.82,173.9,257.0,193.7,220.0,,16290.0,,319.06,1104.0,598.95,25090.0,0.57,600.2,85.95,0.01,205.3,456.4,211.08,5625.0,71.56,3.16,220.85,0.69,7590.0,310.0,2.68,11.04,0.01,226.7,0.08
2024-05-29,35260.0,0.89,834.0,572.0,7874.5,24.56,291.64,0.98,15580.0,70.76,5.42,2.11,45.17,909.5,79.97,5921.0,715.2,97.07,,0.01,1669.0,,204.18,4806.0,43.66,70.52,1.78,97.6,579.5,2501.0,245.6,604.0,30.64,0.02,879.7,575.65,208.0,0.65,460.35,2929.0,0.07,15.9,,986.5,168.1,106.1,0.58,5057.0,90.44,3335.0,320.38,41.34,128.89,359.12,19.7,104.32,2997.6,2539.0,707.1,27.97,7725.0,0.09,12.91,0.68,2670.0,1385.4,400.5,,152.0,2.0,3.18,26.26,1281.0,976.9,10.82,4425.0,4.51,,59.56,0.91,18.07,778.9,6077.0,715.8,5057.0,712.0,58.3,105.05,2175.0,0.34,131.33,93.34,2.95,198.95,299.05,,0.11,236.8,,19.34,1.32,4.28,474.0,25.86,,1117.8,7090.0,867.0,1.03,0.5,7.26,267.4,200.0,172.92,10680.0,1928.2,75.9,791.4,82.5,1220.0,6.75,4051.0,3218.5,56.4,175.1,246.4,188.2,227.8,,16200.0,,320.58,1157.5,597.7,24500.0,0.56,591.4,84.6,0.01,212.4,422.4,214.16,5653.0,73.38,3.16,223.0,0.66,7684.0,308.4,2.6,11.04,0.01,231.45,0.08
2024-05-30,35700.0,0.85,814.4,559.2,7692.5,24.46,284.52,0.98,15900.0,68.97,5.42,2.1,43.85,920.0,78.9,5865.0,702.8,94.12,,0.01,1644.0,,199.5,4840.0,41.4,69.66,1.72,96.45,557.0,2500.0,244.14,601.0,29.49,0.02,861.1,566.4,196.9,0.66,442.9,2897.0,0.07,15.8,,924.5,157.2,102.4,0.56,4984.0,88.96,3230.0,316.63,40.8,124.93,349.38,20.21,103.94,2883.0,2500.0,696.45,28.06,7595.0,0.09,12.64,0.65,2700.0,1359.2,390.75,,146.5,1.97,3.18,24.47,1256.0,996.4,10.84,4285.5,4.53,,55.96,0.91,17.42,743.3,6032.0,704.6,4984.0,696.0,57.05,101.05,2079.0,0.35,127.21,90.56,2.98,194.6,292.95,,0.11,234.0,,19.32,1.32,4.18,483.0,25.76,,1085.0,6810.0,855.5,1.04,0.48,7.02,270.2,190.28,170.3,10500.0,1848.6,75.7,803.4,80.4,1208.0,6.78,4033.0,3129.5,56.22,169.9,243.2,185.25,223.3,,16184.0,,317.43,1127.0,588.9,24140.0,0.56,585.0,84.5,0.01,204.3,398.3,205.52,5717.0,70.42,3.0,220.0,0.78,7567.0,307.4,2.47,10.22,0.01,226.8,0.08
2024-05-31,34980.0,0.78,810.0,555.4,7072.0,23.59,271.74,0.94,15550.0,65.53,5.06,2.02,42.91,860.0,74.98,5782.5,688.5,91.71,,0.01,1589.0,,197.9,4569.0,40.8,68.45,1.67,92.85,515.5,2401.0,239.66,570.0,28.58,0.02,838.0,556.65,176.05,0.64,433.65,2810.0,0.07,15.04,,906.0,148.0,99.0,0.56,4722.0,84.56,3116.0,313.11,38.92,126.46,340.89,19.0,100.32,2822.4,2426.0,676.15,26.87,7300.0,0.08,12.3,0.63,2630.0,1290.0,388.7,,139.98,1.92,3.05,24.54,1228.0,969.3,10.32,4154.5,4.29,,52.2,0.87,17.06,745.0,5934.0,679.6,4722.0,680.8,55.45,98.83,1934.0,0.33,123.99,88.4,2.85,190.1,282.95,,0.1,224.0,,18.2,1.28,4.06,450.0,24.06,,1084.0,6240.0,827.0,1.0,0.48,7.04,262.4,183.88,164.02,10180.0,1778.0,73.24,779.4,77.2,1148.0,6.45,3997.0,3114.0,55.23,166.9,232.6,172.65,215.73,,16190.0,,312.99,1088.0,573.15,22790.0,0.55,565.0,78.7,0.01,198.8,371.7,195.96,5595.0,68.04,2.79,217.5,0.68,7355.5,300.4,2.56,9.72,0.01,220.55,0.08
2024-06-03,34220.0,0.81,855.2,562.6,6697.0,24.55,276.73,0.92,14430.0,65.2,5.02,1.97,42.1,874.0,74.17,5597.0,685.5,92.55,,0.01,1622.0,,199.78,4453.0,41.46,68.42,1.75,92.85,507.0,2308.0,239.67,547.0,28.43,0.02,834.8,562.95,167.65,0.65,428.2,2804.0,0.07,14.52,,923.5,144.2,98.3,0.56,4631.0,81.12,3145.0,310.95,37.51,124.14,348.0,18.47,97.92,2850.2,2252.0,672.7,26.0,7000.0,0.08,11.7,0.64,2466.0,1259.8,381.9,,138.52,1.91,2.98,25.19,1255.6,982.8,9.88,4106.5,4.2,,57.8,0.87,17.55,737.1,5910.0,679.0,4631.0,675.9,56.47,99.42,2042.0,0.33,125.82,93.6,2.83,188.5,286.9,,0.1,223.0,,18.0,1.28,3.79,468.0,22.6,,1073.6,6040.0,821.5,0.94,0.48,7.0,259.0,187.44,168.98,10080.0,1840.2,71.98,780.2,77.8,1120.0,6.28,4044.5,3212.0,53.68,168.3,229.8,167.7,217.44,,16070.0,,310.56,1108.0,577.95,22120.0,0.55,539.6,77.2,0.01,196.0,378.6,193.56,5520.0,72.08,2.69,220.7,0.75,7252.0,294.85,2.54,10.04,0.01,217.1,0.08
2024-06-04,34900.0,0.83,914.8,562.4,6828.5,24.67,294.35,0.92,14420.0,65.7,5.39,2.14,42.47,987.0,74.71,5841.0,694.0,94.71,,0.01,1629.0,,208.62,4866.0,45.0,69.36,1.77,94.65,550.0,2375.5,249.54,600.5,28.86,0.02,842.8,568.95,173.75,0.66,430.35,2893.0,0.07,15.22,,956.5,155.0,101.1,0.59,4888.0,90.84,3229.0,316.49,39.7,125.1,363.86,18.99,102.38,3003.6,2380.0,674.15,27.1,7710.0,0.09,11.94,0.66,2520.0,1418.8,385.5,,140.8,1.96,2.99,25.77,1232.0,1000.9,10.32,4401.5,4.29,,59.8,0.91,18.3,782.0,5940.0,714.0,4888.0,684.0,56.59,101.85,2099.5,0.34,128.0,98.98,2.89,193.7,296.7,,0.1,229.1,,18.37,1.31,3.86,480.0,23.54,,1076.4,6330.0,867.5,0.98,0.49,6.9,271.2,196.1,173.5,10320.0,1841.0,74.9,798.0,81.1,1158.0,6.55,4178.0,3160.0,57.0,174.0,237.6,173.75,217.66,297.6,16024.0,,316.16,1181.0,604.8,23500.0,0.57,561.2,80.5,0.01,196.4,391.8,191.54,5675.0,73.11,2.95,225.65,0.71,7426.0,308.2,2.59,10.23,0.01,226.5,0.08
2024-06-05,35120.0,0.83,887.6,556.8,6636.0,25.19,299.3,0.95,14770.0,68.42,5.4,2.14,42.09,967.5,74.69,5895.0,691.6,92.8,,0.01,1602.0,,209.36,4769.0,43.86,68.83,1.84,97.75,573.5,2351.0,248.99,611.5,28.64,0.02,830.6,562.2,178.8,0.65,431.15,2919.0,0.07,15.34,,939.5,159.4,103.0,0.58,4934.0,91.96,3170.0,314.72,39.94,124.02,355.19,19.59,103.78,2974.4,2365.0,690.9,27.96,7780.0,0.09,12.08,0.65,2530.0,1487.0,387.6,,139.24,1.96,2.97,25.25,1246.0,1020.4,10.38,4400.0,4.38,,58.06,0.91,17.85,771.4,5836.0,716.0,4934.0,680.1,56.0,100.35,2055.5,0.34,124.89,96.92,3.15,198.0,293.15,,0.1,240.8,,18.8,1.31,3.81,489.0,23.97,,1057.8,6460.0,862.5,1.01,0.48,6.76,269.0,203.68,170.52,10280.0,1833.8,74.54,820.8,79.85,1182.0,6.75,4159.0,3148.5,56.7,169.0,243.2,177.25,227.99,288.0,16000.0,,315.0,1196.5,592.1,23510.0,0.57,564.4,81.6,0.01,200.8,380.5,192.52,5672.0,72.03,2.83,225.55,0.71,7412.5,314.5,2.5,10.15,0.01,228.3,0.08
2024-06-06,34700.0,0.86,868.0,556.8,6692.0,25.9,299.01,0.95,14600.0,69.51,5.26,2.11,42.52,932.0,73.65,5874.0,692.9,92.95,,0.01,1618.0,,210.88,4734.0,42.86,69.04,1.8,95.0,591.5,2321.0,249.19,605.5,28.79,0.02,833.3,566.3,176.65,0.65,433.2,2912.6,0.07,15.08,,950.0,159.4,103.7,0.58,4879.0,90.44,3186.0,313.08,39.99,123.6,353.69,19.33,102.34,2970.8,2332.0,705.0,27.62,7715.0,0.09,12.09,0.65,2526.0,1446.0,389.85,,141.8,1.94,2.98,25.21,1259.8,1003.4,10.2,4408.0,4.42,,59.4,0.9,17.76,765.3,5854.0,705.2,4879.0,680.5,55.91,100.15,2069.5,0.34,126.42,96.26,3.12,189.5,293.1,,0.1,243.7,,18.83,1.32,3.82,479.5,24.07,,1038.4,6310.0,858.5,0.99,0.47,6.82,269.8,203.96,171.76,10320.0,1826.8,73.06,803.0,79.35,1186.0,6.57,4204.0,3170.0,56.39,171.2,247.2,179.95,228.1,297.65,15928.0,,313.79,1222.0,595.0,23120.0,0.57,564.6,81.0,0.01,200.7,377.2,192.62,5543.0,74.42,2.88,225.95,0.7,7398.0,311.4,2.52,10.45,0.01,235.4,0.08
2024-06-07,35040.0,1.03,931.2,563.2,6744.0,26.38,305.03,0.93,14570.0,70.22,5.52,2.13,42.22,965.0,74.53,6072.0,695.7,94.82,,0.01,1653.6,,211.7,4780.0,45.0,69.58,1.81,99.3,589.0,2360.5,248.37,624.5,29.83,0.02,854.4,571.65,182.55,0.65,441.05,2957.0,0.07,15.32,,991.5,169.6,107.4,0.58,5031.0,93.8,3331.6,319.9,41.96,122.78,371.14,20.45,105.68,3111.6,2498.0,725.7,28.76,7935.0,0.09,12.15,0.65,2540.0,1514.0,392.5,,143.28,1.98,3.05,26.98,1236.8,1012.0,10.46,4631.0,4.58,,67.0,0.93,18.24,775.0,6006.0,721.0,5031.0,681.8,56.68,102.0,2109.5,0.35,128.88,99.98,3.19,186.25,295.9,,0.11,244.4,,18.97,1.33,3.8,494.5,25.25,,1034.4,6440.0,869.0,1.06,0.48,7.09,277.0,206.42,174.46,10540.0,1841.4,74.6,813.0,82.0,1180.0,6.76,4222.0,3278.0,58.51,171.9,251.0,185.55,229.0,302.25,15960.0,,320.01,1249.5,605.7,23970.0,0.58,589.6,84.2,0.01,211.0,402.9,196.46,5644.0,78.59,3.17,230.8,0.71,7489.0,315.55,2.53,10.91,0.01,246.45,0.08
2024-06-10,34600.0,1.01,929.0,559.8,6580.0,26.07,303.94,0.9,14500.0,71.05,5.46,2.1,41.71,994.0,73.71,5932.5,686.3,92.82,,0.01,1635.0,,201.62,4740.0,46.2,68.55,1.76,99.2,589.0,2315.0,247.41,611.5,29.12,0.02,836.7,563.25,188.7,0.64,455.55,2886.6,0.07,15.38,,984.0,164.9,105.6,0.58,5100.0,91.1,3244.6,317.28,42.08,119.0,370.33,20.15,102.0,3010.0,2532.0,717.8,28.52,7750.0,0.09,12.54,0.64,2530.0,1517.8,388.9,,139.14,2.0,2.95,26.19,1210.0,1015.0,10.58,4540.0,4.65,,64.4,0.96,18.05,781.2,5894.0,704.0,5100.0,676.6,55.06,101.7,2090.0,0.35,127.32,99.5,3.16,182.9,289.95,,0.1,240.0,,18.65,1.32,3.84,494.0,25.29,,1026.0,6300.0,850.0,1.06,0.47,6.9,279.0,205.34,172.04,10420.0,1852.6,73.9,798.0,80.05,1164.0,6.76,4125.5,3321.5,57.8,173.9,244.0,200.15,226.8,299.0,15902.0,,317.92,1212.0,593.05,23420.0,0.58,575.0,83.35,0.01,211.7,403.3,190.54,5588.0,75.04,3.13,227.45,0.69,7315.0,318.55,2.55,10.46,0.01,243.15,0.08
2024-06-11,35120.0,0.99,901.8,554.0,6486.0,25.72,305.81,0.9,14320.0,71.37,5.33,2.06,42.2,962.0,74.82,6006.5,693.2,90.01,,0.01,1637.0,,199.04,4682.0,44.7,67.94,1.74,98.6,565.0,2288.0,251.94,615.0,29.07,0.02,824.5,562.85,182.0,0.62,451.3,2890.6,0.07,15.2,,977.0,164.8,106.6,0.58,5059.0,88.56,3189.6,317.8,40.98,117.53,364.0,19.6,101.36,3028.2,2421.0,731.8,27.89,7630.0,0.09,12.32,0.65,2520.0,1418.0,389.65,,138.86,1.98,2.98,26.24,1205.2,988.0,10.34,4556.0,4.53,,61.96,0.95,17.84,760.0,5724.0,722.0,5059.0,680.0,55.01,99.1,2024.0,0.35,125.0,97.6,3.1,179.65,288.25,,0.1,231.1,,18.2,1.3,3.89,482.0,25.4,,1078.0,6120.0,832.5,1.04,0.49,6.88,275.4,205.84,170.36,10620.0,1832.2,75.02,777.6,78.85,1138.0,6.54,4102.0,3190.0,58.94,173.3,232.2,194.0,221.9,293.5,15928.0,,318.22,1152.0,596.45,23200.0,0.57,586.4,82.1,0.01,209.3,397.4,187.2,5580.0,73.85,3.1,227.0,0.67,7290.0,314.5,2.5,10.3,0.01,236.95,0.08
2024-06-13,35080.0,1.01,892.4,549.4,6491.0,25.87,306.23,0.9,14010.0,70.19,5.48,2.14,43.81,957.0,74.0,5990.0,678.0,92.82,,0.01,1627.6,,199.62,4797.0,44.8,67.61,1.74,96.7,562.5,2285.0,249.46,605.0,29.06,0.02,856.1,555.5,178.0,0.63,448.5,2886.0,0.07,15.6,,980.0,162.3,106.8,0.58,5017.0,87.74,3209.0,317.71,40.89,119.63,368.9,19.65,101.46,3046.6,2397.0,738.4,27.94,7625.0,0.08,12.06,0.64,2490.0,1358.0,386.2,,139.18,1.98,2.98,26.23,1203.0,985.8,11.1,4500.0,4.58,,64.4,0.95,17.98,744.3,5830.0,717.0,5017.0,665.4,55.01,100.83,2002.5,0.35,122.78,96.86,3.0,181.15,290.9,,0.1,231.8,,18.0,1.29,3.83,480.5,24.93,,1047.0,6170.0,847.0,1.02,0.48,7.04,269.2,203.16,170.98,10400.0,1837.4,75.78,783.2,80.95,1130.0,6.41,4048.0,3251.5,59.32,177.0,234.6,192.55,227.04,293.8,15936.0,,318.18,1157.5,609.05,23180.0,0.57,576.2,80.25,0.01,207.4,396.9,189.12,5593.0,74.0,3.16,226.0,0.68,7178.5,318.5,2.5,10.46,0.01,245.45,0.08
2024-06-14,34880.0,1.02,892.2,554.8,6620.0,25.74,306.23,0.92,14700.0,69.26,5.48,2.13,44.11,963.0,73.87,6025.0,695.3,92.96,,0.01,1642.0,,200.04,4966.0,44.76,68.01,1.73,96.4,580.0,2277.5,240.1,603.0,29.12,0.02,859.1,565.1,180.1,0.53,450.5,2906.0,0.07,15.56,,971.5,165.9,107.4,0.59,5020.0,89.64,3220.0,319.35,42.02,121.65,373.8,20.04,104.0,3074.0,2445.0,733.4,29.11,7700.0,0.09,12.05,0.65,2596.0,1323.0,389.6,,140.3,2.02,3.03,26.52,1233.2,995.0,10.8,4509.5,4.55,,63.3,0.96,18.12,773.3,5960.0,734.0,5020.0,682.4,55.84,100.6,2020.0,0.35,124.18,97.5,3.12,180.65,292.8,,0.11,227.5,,18.2,1.31,3.93,491.5,25.14,,1089.6,6130.0,847.5,1.01,0.49,7.03,274.8,209.62,171.48,10780.0,1836.4,75.86,818.8,81.3,1162.0,6.4,4071.0,3219.5,62.82,174.7,233.2,198.0,228.73,299.0,15948.0,,319.97,1180.0,627.75,23480.0,0.58,579.4,81.5,0.01,208.8,395.1,191.42,5630.0,75.95,3.16,229.45,0.69,7368.0,325.0,2.53,10.62,0.01,246.4,0.08
2024-06-17,34420.0,1.0,888.6,546.0,6619.5,25.57,301.0,0.91,14470.0,68.94,5.44,2.15,43.06,931.0,72.5,5952.0,688.3,89.99,,0.01,1636.0,,197.6,4926.0,43.8,68.98,1.78,96.95,563.5,2234.5,235.5,595.5,28.95,0.02,855.4,566.7,180.2,0.51,443.05,2897.0,0.07,15.4,,973.0,163.9,106.7,0.58,4927.0,87.0,3147.0,317.65,41.9,121.54,375.25,20.05,103.04,3094.2,2470.0,726.05,28.63,7845.0,0.09,11.8,0.66,2566.0,1295.0,377.1,,138.54,2.0,3.02,25.84,1207.8,965.0,10.56,4455.5,4.43,,64.76,0.95,17.82,761.2,5846.0,731.8,4927.0,676.8,54.93,101.97,2023.5,0.35,121.54,95.32,3.2,177.4,289.8,,0.11,223.5,,18.07,1.31,3.89,480.0,25.21,,1065.0,5980.0,844.5,1.0,0.5,6.96,272.6,206.82,168.28,10400.0,1821.2,75.72,795.8,79.85,1158.0,6.4,,3176.0,61.96,169.1,229.6,195.2,226.53,298.0,15890.0,1052.2,318.2,1175.0,621.2,23080.0,0.59,578.4,81.0,0.01,205.0,388.5,188.5,5556.0,74.02,3.07,226.4,0.68,7203.0,325.25,2.51,10.36,0.01,241.65,0.08
